asset_id,market_id,acquisition_date,equipment_class,oec
6623,3,1/1/2017,Dirt,37876
6624,3,1/1/2017,Dirt,37876
893,2,1/1/2016,Aerial,37800
1433,2,1/1/2016,Aerial,37708
12317,7522,8/1/2017,Dirt,37413
4213,7669,1/1/2016,Aerial,37407
9000,8606,5/1/2017,Dirt,37305
12692,8,8/1/2017,Dirt,37148
12693,8,8/1/2017,Dirt,37148
1979,1,1/1/2016,Aerial,36926
936,2,1/1/2016,Aerial,36926
7780,7669,3/1/2017,Dirt,36699
7779,8631,3/1/2017,Dirt,36699
9044,8135,5/1/2017,Dirt,36614
18574,10313,12/1/2017,Aerial,36292
18367,1,12/1/2017,Aerial,36292
18288,1,12/1/2017,Aerial,36275
3934,9,1/1/2016,Dirt,36253
3937,9,1/1/2016,Dirt,36253
530,8606,1/1/2016,Aerial,36252
13977,8,9/1/2017,Dirt,36191
14014,7672,9/1/2017,Dirt,36191
14015,8632,9/1/2017,Dirt,36191
14028,9,10/1/2017,Dirt,36191
13672,3,9/1/2017,Dirt,36191
13543,9,9/1/2017,Dirt,36191
13542,9,9/1/2017,Dirt,36191
13662,5,9/1/2017,Dirt,36179
13613,1,9/1/2017,Dirt,36179
13612,6,9/1/2017,Dirt,36179
13741,3,9/1/2017,Dirt,36179
13661,8632,9/1/2017,Dirt,36179
13671,3,9/1/2017,Dirt,36179
14284,9,9/1/2017,Dirt,36030
1340,3,1/1/2016,Aerial,36000
1434,3,1/1/2016,Aerial,36000
1391,3,1/1/2016,Aerial,36000
1390,3,1/1/2016,Aerial,36000
8211,5,3/1/2017,Dirt,35932
8210,9,3/1/2017,Dirt,35932
18086,9,12/1/2017,Dirt,35878
8212,9,3/1/2017,Dirt,35852
10143,6,6/1/2017,Dirt,35601
1919,2,1/1/2016,Aerial,35559
8247,11007,3/1/2017,Dirt,35314
8248,4,3/1/2017,Dirt,35314
14141,9,10/1/2017,Dirt,35237
14086,6,9/1/2017,Aerial,35205
13865,6,10/1/2017,Dirt,35042
704,8,1/1/2016,Dirt,34996
10441,8606,6/1/2017,Dirt,34972
10342,8,6/1/2017,Dirt,34972
10344,6,6/1/2017,Dirt,34972
10341,7329,6/1/2017,Dirt,34972
10440,3,6/1/2017,Dirt,34972
10343,7329,6/1/2017,Dirt,34972
1548,7669,1/1/2016,Aerial,34901
8442,5,3/1/2017,Aerial,34831
8327,9,3/1/2017,Dirt,34831
8629,6877,3/1/2017,Dirt,34831
6068,5,1/1/2016,Dirt,34560
6163,9,1/1/2016,Dirt,34560
6165,9,1/1/2016,Dirt,34560
6167,9,1/1/2016,Dirt,34560
6168,9,1/1/2016,Dirt,34560
6806,5,1/1/2017,Dirt,34546
8326,9,3/1/2017,Dirt,34522
8443,5,3/1/2017,Aerial,34522
8630,3,3/1/2017,Dirt,34522
1519,1,1/1/2016,Dirt,34308
1593,5,1/1/2016,Dirt,34308
8512,8135,3/1/2017,Dirt,34201
1228,9,1/1/2016,Aerial,33923
1348,3,1/1/2016,Aerial,33923
1978,3,1/1/2016,Aerial,33878
1977,3,1/1/2016,Aerial,33878
2032,1,1/1/2016,Aerial,33878
2459,9,1/1/2016,Aerial,33878
1579,9,1/1/2016,Aerial,33878
1960,5,1/1/2016,Aerial,33878
2033,3,1/1/2016,Aerial,33878
2464,3,1/1/2016,Aerial,33878
2457,9,1/1/2016,Aerial,33878
1961,5,1/1/2016,Aerial,33878
2458,8,1/1/2016,Aerial,33878
2031,9,1/1/2016,Aerial,33878
2456,8,1/1/2016,Aerial,33878
2463,4,1/1/2016,Aerial,33878
1575,4,1/1/2016,Aerial,33878
1969,6877,1/1/2016,Aerial,33878
2460,9,1/1/2016,Aerial,33878
1959,1,1/1/2016,Aerial,33878
2462,5,1/1/2016,Aerial,33878
10148,7672,6/1/2017,Dirt,33803
17175,10525,11/1/2017,Dirt,33770
1556,8,1/1/2016,Aerial,33349
18467,9,12/1/2017,Dirt,33120
17770,9,12/1/2017,Dirt,33120
1145,3,1/1/2016,Aerial,32988
7657,2,2/1/2017,Aerial,32922
16342,3,10/1/2017,Aerial,32921
16332,8606,10/1/2017,Aerial,32921
10286,1,6/1/2017,Aerial,32615
7648,9,2/1/2017,Aerial,32615
7634,4,2/1/2017,Aerial,32615
7649,9,2/1/2017,Aerial,32615
4095,6,1/1/2016,Dirt,32476
4096,5,1/1/2016,Dirt,32476
743,9,1/1/2016,Dirt,32476
5781,8135,1/1/2016,Dirt,32400
1356,8,1/1/2016,Aerial,32400
5782,1,1/1/2016,Dirt,32400
830,3,1/1/2016,Aerial,32400
1357,3,1/1/2016,Aerial,32400
8370,5,3/1/2017,Dirt,32225
8371,8633,3/1/2017,Dirt,32225
8960,9,4/1/2017,Dirt,32129
8959,9,4/1/2017,Dirt,32129
16433,3,10/1/2017,Dirt,32095
5287,8135,1/1/2016,Dirt,31944
5712,9,1/1/2016,Dirt,31944
5286,9,1/1/2016,Dirt,31944
5285,9,1/1/2016,Dirt,31944
18575,1,12/1/2017,Aerial,31817
18061,6,9/1/2017,Dirt,31805
13975,7329,9/1/2017,Dirt,31805
16122,9,10/1/2017,Dirt,31800
16120,9,10/1/2017,Dirt,31800
16124,9,10/1/2017,Dirt,31800
6625,2,1/1/2017,Dirt,31770
6632,1,1/1/2017,Dirt,31770
14143,9,10/1/2017,Dirt,31642
13859,8,9/1/2017,Dirt,31558
17747,5,9/1/2017,Dirt,31558
13806,7672,9/1/2017,Dirt,31558
12294,7672,8/1/2017,Dirt,31558
13858,8,9/1/2017,Dirt,31558
17044,3,11/1/2017,Aerial,31041
17388,3,11/1/2017,Aerial,31041
4093,5,1/1/2016,Dirt,30860
4094,9,1/1/2016,Dirt,30860
4111,6,1/1/2016,Dirt,30860
4788,9,1/1/2016,Aerial,30827
1541,7329,1/1/2016,Dirt,30686
4088,5,1/1/2016,Dirt,30439
9473,9,5/1/2017,Dirt,30326
8215,9,3/1/2017,Aerial,30318
8216,9,3/1/2017,Aerial,30318
4035,3,1/1/2016,Aerial,30313
3897,3,1/1/2016,Aerial,30313
4760,9,1/1/2016,Aerial,30313
6979,9,2/1/2017,Dirt,30288
6995,9,2/1/2017,Dirt,30288
6980,8606,2/1/2017,Dirt,30288
6997,9,2/1/2017,Dirt,30288
7193,1,2/1/2017,Dirt,30288
7194,7670,2/1/2017,Dirt,30288
6981,9,2/1/2017,Dirt,30288
6996,9,2/1/2017,Dirt,30288
6209,6,1/1/2016,Aerial,30240
5971,2,1/1/2016,Aerial,30240
6210,6,1/1/2016,Aerial,30240
6376,3,1/1/2016,Aerial,30240
6375,3,1/1/2016,Aerial,30240
5972,2,1/1/2016,Aerial,30240
8213,9,3/1/2017,Dirt,30239
13976,8,9/1/2017,Dirt,30192
14162,8,10/1/2017,Dirt,30192
1512,1,1/1/2016,Aerial,29870
8245,4,3/1/2017,Dirt,29766
8246,4,3/1/2017,Dirt,29766
8214,9,3/1/2017,Aerial,29766
5706,9,1/1/2016,Dirt,29520
5396,9,1/1/2016,Dirt,29520
5397,9,1/1/2016,Dirt,29520
10326,8,6/1/2017,Dirt,29096
10327,7329,6/1/2017,Dirt,29096
10487,6,6/1/2017,Dirt,29096
9156,3,5/1/2017,Dirt,29096
9043,8,5/1/2017,Dirt,28830
736,1,1/1/2016,Aerial,28616
6880,9,1/1/2017,Dirt,28207
6878,9,1/1/2017,Dirt,28207
16341,3,10/1/2017,Aerial,28089
16953,3,11/1/2017,Aerial,28089
7677,5,2/1/2017,Aerial,28088
7575,4,2/1/2017,Aerial,28088
7676,8606,2/1/2017,Aerial,28088
13979,8633,9/1/2017,Dirt,27567
13779,2,9/1/2017,Dirt,27567
11803,5,8/1/2017,Dirt,27567
2386,3,1/1/2016,Dirt,27360
644,9,1/1/2016,Dirt,27360
1378,1,1/1/2016,Dirt,27360
5750,3,11/1/2016,Aerial,27273
7661,11007,2/1/2017,Dirt,27212
4400,3,1/1/2016,Aerial,26984
4221,3,1/1/2016,Aerial,26984
713,1,1/1/2016,Aerial,26963
7927,9,3/1/2017,Aerial,26645
8756,5,4/1/2017,Aerial,26645
7926,5,3/1/2017,Aerial,26645
8758,9,4/1/2017,Aerial,26645
7925,9,3/1/2017,Aerial,26645
7928,5,3/1/2017,Aerial,26645
8754,9,4/1/2017,Aerial,26645
8757,9,4/1/2017,Aerial,26645
7574,11007,2/1/2017,Aerial,26645
8957,8606,4/1/2017,Dirt,26632
12797,3,8/1/2017,Aerial,26574
12795,3,8/1/2017,Aerial,26574
12796,3,8/1/2017,Aerial,26574
14358,3,10/1/2017,Aerial,26574
14166,3,10/1/2017,Aerial,26574
14167,3,10/1/2017,Aerial,26574
14165,3,10/1/2017,Aerial,26574
13392,3,8/1/2017,Aerial,26574
14357,3,10/1/2017,Aerial,26574
12299,3,8/1/2017,Aerial,26574
14360,3,10/1/2017,Aerial,26574
13393,3,8/1/2017,Aerial,26574
12298,3,8/1/2017,Aerial,26574
14168,3,10/1/2017,Aerial,26574
12794,3,8/1/2017,Aerial,26574
12303,3,8/1/2017,Aerial,26574
4758,9,1/1/2016,Aerial,26486
4759,9,1/1/2016,Aerial,26486
13886,7522,10/1/2017,Dirt,26402
13885,6,10/1/2017,Dirt,26402
13981,3,10/1/2017,Dirt,26402
14139,9,9/1/2017,Dirt,26285
899,3,1/1/2016,Dirt,26258
898,8,1/1/2016,Dirt,26258
16215,3,10/1/2017,Aerial,26176
16340,3,10/1/2017,Aerial,26176
3867,3,1/1/2016,Aerial,26095
578,3,1/1/2016,Aerial,26095
3866,3,1/1/2016,Aerial,26095
533,10525,1/1/2016,Aerial,25920
1578,4,1/1/2016,Aerial,25740
9273,3,5/1/2017,Aerial,25497
9261,9,5/1/2017,Aerial,25497
1417,1,1/1/2016,Dirt,25388
928,1,1/1/2016,Aerial,25358
927,1,1/1/2016,Aerial,25358
1924,1,1/1/2016,Aerial,25358
934,4,1/1/2016,Aerial,25200
6014,9,1/1/2016,Aerial,25200
6149,2,1/1/2016,Aerial,25200
6190,2,1/1/2016,Aerial,25200
6192,2,1/1/2016,Aerial,25200
5913,1,1/1/2016,Aerial,25200
6191,2,1/1/2016,Aerial,25200
6189,2,1/1/2016,Aerial,25200
6150,9,1/1/2016,Aerial,25200
6193,2,1/1/2016,Aerial,25200
6015,2,1/1/2016,Aerial,25200
6976,4,1/1/2017,Aerial,24523
6977,11007,1/1/2017,Aerial,24523
10530,3,7/1/2017,Aerial,24522
8730,9,4/1/2017,Aerial,24522
8023,9,3/1/2017,Aerial,24522
8025,9,3/1/2017,Aerial,24522
8022,9,3/1/2017,Aerial,24522
8729,9,4/1/2017,Aerial,24522
8024,9,3/1/2017,Aerial,24522
1899,1,1/1/2016,Aerial,24418
6719,2,1/1/2017,Dirt,24106
6709,2,1/1/2017,Dirt,24106
1205,1,1/1/2016,Dirt,23931
10318,6877,7/1/2017,Dirt,23760
8456,9,3/1/2017,Dirt,23664
8585,4,3/1/2017,Dirt,23664
5180,9,1/1/2016,Dirt,23512
5674,9,1/1/2016,Dirt,23512
5179,9,1/1/2016,Dirt,23512
5181,5,1/1/2016,Dirt,23512
5467,5,1/1/2016,Dirt,23512
5182,5,1/1/2016,Dirt,23512
5474,5,1/1/2016,Dirt,23512
5465,9,1/1/2016,Dirt,23512
5475,8135,1/1/2016,Dirt,23512
5468,8135,1/1/2016,Dirt,23512
5673,5,1/1/2016,Dirt,23512
5466,5,1/1/2016,Dirt,23512
5947,2,1/1/2016,Aerial,23400
5946,1,1/1/2016,Aerial,23400
5945,2,1/1/2016,Aerial,23400
6012,1,1/1/2016,Aerial,23400
6013,2,1/1/2016,Aerial,23400
17765,6877,11/1/2017,Aerial,23296
10284,6,6/1/2017,Dirt,23206
8431,4,4/1/2017,Dirt,23206
9330,8,5/1/2017,Aerial,23047
10779,3,7/1/2017,Aerial,23047
5775,3,1/1/2016,Aerial,22912
1522,5,1/1/2016,Aerial,22912
5744,5,1/1/2016,Aerial,22912
1110,3,1/1/2016,Aerial,22912
4619,5,1/1/2016,Aerial,22912
6343,3,1/1/2016,Aerial,22912
4618,3,1/1/2016,Aerial,22912
4617,5,1/1/2016,Aerial,22912
5776,3,1/1/2016,Aerial,22912
5777,5,1/1/2016,Aerial,22912
6342,3,1/1/2016,Aerial,22912
5746,6,1/1/2016,Aerial,22912
1564,3,1/1/2016,Aerial,22912
5778,3,1/1/2016,Aerial,22912
5748,3,1/1/2016,Aerial,22912
6341,3,1/1/2016,Aerial,22912
610,3,1/1/2016,Aerial,22912
1845,3,1/1/2016,Dirt,22860
1214,9,1/1/2016,Dirt,22860
6712,2,1/1/2017,Dirt,22815
8243,4,3/1/2017,Aerial,22768
8198,9,3/1/2017,Aerial,22768
8197,3,3/1/2017,Aerial,22768
7659,4,2/1/2017,Dirt,22573
10222,5,6/1/2017,Dirt,22573
7660,4,2/1/2017,Dirt,22573
5975,6,1/1/2016,Aerial,22320
5976,6877,1/1/2016,Aerial,22320
10216,5,6/1/2017,Dirt,22256
8178,6,3/1/2017,Dirt,22010
9332,8,5/1/2017,Aerial,21787
1577,3,1/1/2016,Aerial,21240
1559,3,1/1/2016,Aerial,21240
13350,9,9/1/2017,Aerial,21060
13352,5,9/1/2017,Aerial,21060
10861,3,8/1/2017,Aerial,21060
13353,9,9/1/2017,Aerial,21060
13354,9,9/1/2017,Aerial,21060
10862,3,8/1/2017,Aerial,21060
13351,9,9/1/2017,Aerial,21060
10864,3,8/1/2017,Aerial,21060
3935,5,1/1/2016,Dirt,21043
3938,6,1/1/2016,Dirt,21043
1957,3,1/1/2016,Aerial,20852
4607,9,1/1/2016,Aerial,20852
4357,9,1/1/2016,Aerial,20852
3170,9,1/1/2016,Aerial,20852
3173,5,1/1/2016,Aerial,20852
1112,3,1/1/2016,Aerial,20852
4610,5,1/1/2016,Aerial,20852
4611,5,1/1/2016,Aerial,20852
1956,3,1/1/2016,Aerial,20852
4606,9,1/1/2016,Aerial,20852
1954,9,1/1/2016,Aerial,20852
4615,9,1/1/2016,Aerial,20852
4612,9,1/1/2016,Aerial,20852
4614,9,1/1/2016,Aerial,20852
4608,9,1/1/2016,Aerial,20852
6200,3,1/1/2016,Aerial,20852
1922,3,1/1/2016,Aerial,20852
1111,3,1/1/2016,Aerial,20852
6201,8632,1/1/2016,Aerial,20852
1923,3,1/1/2016,Aerial,20852
6345,3,1/1/2016,Aerial,20852
1925,3,1/1/2016,Aerial,20852
2539,1,1/1/2016,Aerial,20852
1927,3,1/1/2016,Aerial,20852
1955,3,1/1/2016,Aerial,20852
1926,3,1/1/2016,Aerial,20852
4359,9,1/1/2016,Aerial,20852
6344,5,1/1/2016,Aerial,20852
3171,9,1/1/2016,Aerial,20852
4358,9,1/1/2016,Aerial,20852
6202,5,1/1/2016,Aerial,20852
4613,5,1/1/2016,Aerial,20852
4616,5,1/1/2016,Aerial,20852
3172,5,1/1/2016,Aerial,20852
2276,3,1/1/2016,Aerial,20852
4609,5,1/1/2016,Aerial,20852
2542,6,1/1/2016,Aerial,20852
2540,7522,1/1/2016,Aerial,20852
2541,6,1/1/2016,Aerial,20852
8541,9,4/1/2017,Dirt,20592
8542,9,4/1/2017,Dirt,20592
8321,9,3/1/2017,Dirt,20592
8540,9,4/1/2017,Dirt,20592
8320,3,3/1/2017,Dirt,20592
8543,9,4/1/2017,Dirt,20592
8319,9,3/1/2017,Dirt,20592
8702,2,4/1/2017,Aerial,20575
8584,4,4/1/2017,Aerial,20575
8701,2,4/1/2017,Aerial,20575
8583,4,4/1/2017,Aerial,20575
8042,9,3/1/2017,Dirt,20478
8043,9,3/1/2017,Dirt,20478
5690,9,1/1/2016,Dirt,20448
6017,9,1/1/2016,Dirt,20448
6019,3,1/1/2016,Dirt,20448
5689,9,1/1/2016,Dirt,20448
19195,9,12/1/2017,Dirt,20429
7206,3,1/1/2017,Dirt,20429
1204,2,1/1/2016,Dirt,20286
9684,6877,5/1/2017,Dirt,20192
9682,8,5/1/2017,Dirt,20192
9683,7329,5/1/2017,Dirt,20192
10520,8,6/1/2017,Dirt,19950
8133,9,3/1/2017,Dirt,19800
8082,9,3/1/2017,Dirt,19800
8135,9,3/1/2017,Dirt,19800
8084,8606,3/1/2017,Dirt,19800
8085,9,3/1/2017,Dirt,19800
8134,9,3/1/2017,Dirt,19800
8132,9,3/1/2017,Dirt,19800
8083,7670,3/1/2017,Dirt,19800
8086,5,3/1/2017,Dirt,19786
13639,3,9/1/2017,Dirt,19786
9451,9,5/1/2017,Dirt,19786
13644,9,9/1/2017,Dirt,19786
8087,9,3/1/2017,Dirt,19786
8090,1,3/1/2017,Dirt,19786
9450,9,5/1/2017,Dirt,19786
7996,2,3/1/2017,Dirt,19786
7995,7669,3/1/2017,Dirt,19786
6994,9,2/1/2017,Dirt,19786
1527,3,1/1/2016,Dirt,19509
1238,9,1/1/2016,Dirt,19440
5148,1,1/1/2016,Dirt,19440
9272,6877,5/1/2017,Aerial,19337
10777,6,7/1/2017,Aerial,19337
8634,3,3/1/2017,Dirt,19300
8202,7329,3/1/2017,Dirt,19300
13857,8,9/1/2017,Dirt,19300
13102,8,9/1/2017,Dirt,19300
8633,3,3/1/2017,Dirt,19300
8205,8,3/1/2017,Dirt,19300
13104,8,9/1/2017,Dirt,19300
8203,6877,3/1/2017,Dirt,19300
13101,8,9/1/2017,Dirt,19300
8201,8,3/1/2017,Dirt,19300
8204,8,3/1/2017,Dirt,19300
1475,7669,1/1/2016,Dirt,18720
4356,9,1/1/2016,Aerial,18369
4503,3,1/1/2016,Aerial,18369
4352,5,1/1/2016,Dirt,18369
1231,6877,1/1/2016,Dirt,18263
1847,5,1/1/2016,Dirt,18000
1848,2,1/1/2016,Dirt,18000
4625,4,1/1/2016,Aerial,17768
4626,3,1/1/2016,Aerial,17768
8147,4,3/1/2017,Dirt,17607
8146,4,3/1/2017,Dirt,17607
8173,9,3/1/2017,Dirt,17607
8863,7329,4/1/2017,Dirt,17607
8120,6,3/1/2017,Dirt,17607
8174,7670,3/1/2017,Dirt,17607
8148,4,3/1/2017,Dirt,17607
8865,8,4/1/2017,Dirt,17607
8864,8,4/1/2017,Dirt,17607
7838,3,3/1/2017,Aerial,17604
9772,6877,6/1/2017,Aerial,17604
9775,3,6/1/2017,Aerial,17604
9771,9,6/1/2017,Aerial,17604
7840,3,3/1/2017,Aerial,17604
9773,9,6/1/2017,Aerial,17604
7839,3,3/1/2017,Aerial,17604
7837,3,3/1/2017,Aerial,17604
9774,9,6/1/2017,Aerial,17604
7836,3,3/1/2017,Aerial,17604
3933,5,1/1/2016,Dirt,17386
4361,5,1/1/2016,Dirt,17386
12055,6,8/1/2017,Aerial,17317
12033,5,8/1/2017,Aerial,17317
12035,5,8/1/2017,Aerial,17317
12034,5,8/1/2017,Aerial,17317
11998,2,8/1/2017,Aerial,17317
12037,9,8/1/2017,Aerial,17317
12047,3,8/1/2017,Aerial,17317
12054,6877,8/1/2017,Aerial,17317
12001,1,8/1/2017,Aerial,17317
12031,5,8/1/2017,Aerial,17317
12038,9,8/1/2017,Aerial,17317
12051,6877,8/1/2017,Aerial,17317
12032,5,8/1/2017,Aerial,17317
12050,4,8/1/2017,Aerial,17317
12048,3,8/1/2017,Aerial,17317
12000,10313,8/1/2017,Aerial,17317
12036,9,8/1/2017,Aerial,17317
3031,1,1/1/2016,Aerial,17298
3052,7669,1/1/2016,Aerial,17298
4196,3,1/1/2016,Aerial,17082
4199,5,1/1/2016,Aerial,17082
3109,5,1/1/2016,Aerial,17082
4184,3,1/1/2016,Aerial,17082
3033,3,1/1/2016,Aerial,17082
4185,6877,1/1/2016,Aerial,17082
3053,3,1/1/2016,Aerial,17082
3032,2,1/1/2016,Aerial,17082
4182,6,1/1/2016,Aerial,17082
4195,9,1/1/2016,Aerial,17082
3113,5,1/1/2016,Aerial,17082
3112,5,1/1/2016,Aerial,17082
4198,10313,1/1/2016,Aerial,17082
4183,3,1/1/2016,Aerial,17082
3110,3,1/1/2016,Aerial,17082
4193,3,1/1/2016,Aerial,17082
3034,4,1/1/2016,Aerial,17082
4194,4,1/1/2016,Aerial,17082
12183,7522,8/1/2017,Aerial,16846
12187,6,8/1/2017,Aerial,16846
12184,6,8/1/2017,Aerial,16846
12185,7522,8/1/2017,Aerial,16846
17925,3,11/1/2017,Aerial,16655
17926,3,11/1/2017,Aerial,16655
18155,3,12/1/2017,Aerial,16655
4373,5,1/1/2016,Aerial,16571
3912,9,1/1/2016,Aerial,16571
16441,5,10/1/2017,Dirt,16384
16440,5,10/1/2017,Dirt,16384
900,1,1/1/2016,Aerial,16200
3169,3,1/1/2016,Aerial,16193
3168,3,1/1/2016,Aerial,16193
2117,9,1/1/2016,Aerial,16193
2545,6877,1/1/2016,Aerial,16193
2543,6877,1/1/2016,Aerial,16193
2546,9,1/1/2016,Aerial,16193
2548,9,1/1/2016,Aerial,16193
1877,3,1/1/2016,Aerial,16193
2547,6,1/1/2016,Aerial,16193
16339,3,10/1/2017,Aerial,16074
16214,3,10/1/2017,Aerial,16074
717,3,1/1/2016,Aerial,15840
4378,8606,1/1/2016,Aerial,15769
4377,3,1/1/2016,Aerial,15769
5065,9,1/1/2016,Aerial,15769
4761,3,1/1/2016,Aerial,15769
16285,3,10/1/2017,Dirt,15645
16284,6877,10/1/2017,Dirt,15645
16283,3,10/1/2017,Dirt,15645
1331,1,1/1/2016,Dirt,15616
1270,9,1/1/2016,Dirt,15616
10221,9,6/1/2017,Dirt,15415
7658,4,2/1/2017,Dirt,15415
4190,5,1/1/2016,Dirt,15193
4189,9,1/1/2016,Dirt,15193
4188,5,1/1/2016,Dirt,15193
7675,6877,2/1/2017,Aerial,15187
7646,6877,2/1/2017,Aerial,15187
7603,4,2/1/2017,Aerial,15187
7570,4,2/1/2017,Aerial,15187
7647,6877,2/1/2017,Aerial,15187
7674,9,2/1/2017,Aerial,15187
7673,6,2/1/2017,Aerial,15187
6501,1,1/1/2016,Aerial,15120
6503,2,1/1/2016,Aerial,15120
6009,2,1/1/2016,Aerial,15120
6502,1,1/1/2016,Aerial,15120
6008,1,1/1/2016,Aerial,15120
642,1,1/1/2016,Aerial,14940
8252,4,3/1/2017,Dirt,14491
8249,4,3/1/2017,Dirt,14491
8250,4,3/1/2017,Dirt,14491
10004,8,6/1/2017,Dirt,14482
10001,8,6/1/2017,Dirt,14482
10002,8,6/1/2017,Dirt,14482
9998,8,6/1/2017,Dirt,14482
9996,8,6/1/2017,Dirt,14482
9995,8,6/1/2017,Dirt,14482
10003,10525,6/1/2017,Dirt,14482
9997,7329,6/1/2017,Dirt,14482
9999,8,6/1/2017,Dirt,14482
648,9,1/1/2016,Aerial,14447
10813,7670,7/1/2017,Dirt,14435
10812,6,7/1/2017,Dirt,14435
1409,7669,1/1/2016,Dirt,14400
13949,9,9/1/2017,Dirt,14363
10006,7329,6/1/2017,Dirt,14345
10334,7329,6/1/2017,Dirt,14345
10332,8,6/1/2017,Dirt,14345
10009,8,6/1/2017,Dirt,14345
10668,9,7/1/2017,Dirt,14345
10005,10525,6/1/2017,Dirt,14345
10007,8,6/1/2017,Dirt,14345
10010,8,6/1/2017,Dirt,14345
10336,8,6/1/2017,Dirt,14345
10337,7329,6/1/2017,Dirt,14345
10008,8,6/1/2017,Dirt,14345
10667,9,7/1/2017,Dirt,14345
1831,1,1/1/2016,Dirt,14319
1832,1,1/1/2016,Dirt,14319
10215,9,6/1/2017,Dirt,14122
1328,3,1/1/2016,Aerial,13947
4672,3,1/1/2016,Aerial,13947
5488,3,1/1/2016,Aerial,13947
4115,3,1/1/2016,Aerial,13947
4116,3,1/1/2016,Aerial,13947
5487,3,1/1/2016,Aerial,13947
1327,3,1/1/2016,Aerial,13947
4673,3,1/1/2016,Aerial,13947
4114,3,1/1/2016,Aerial,13947
5486,1,1/1/2016,Aerial,13947
3875,3,1/1/2016,Aerial,13947
3873,1,1/1/2016,Aerial,13947
3872,3,1/1/2016,Aerial,13947
3874,1,1/1/2016,Aerial,13947
13846,8,9/1/2017,Dirt,13832
8194,7329,3/1/2017,Dirt,13832
8196,8632,3/1/2017,Dirt,13832
13853,8,9/1/2017,Dirt,13832
14169,1,9/1/2017,Dirt,13832
8195,8,3/1/2017,Dirt,13832
13847,8,9/1/2017,Dirt,13832
13851,8,9/1/2017,Dirt,13832
8192,8,3/1/2017,Dirt,13832
13849,8,9/1/2017,Dirt,13832
5435,9,1/1/2016,Aerial,13755
5437,9,1/1/2016,Aerial,13755
5418,6,1/1/2016,Aerial,13755
5436,8606,1/1/2016,Aerial,13755
5429,9,1/1/2016,Aerial,13755
5427,5,1/1/2016,Aerial,13755
3871,6,1/1/2016,Aerial,13755
5431,9,1/1/2016,Aerial,13755
5424,9,1/1/2016,Aerial,13755
5432,5,1/1/2016,Aerial,13755
5419,6877,1/1/2016,Aerial,13755
5425,9,1/1/2016,Aerial,13755
5434,5,1/1/2016,Aerial,13755
3936,5,1/1/2016,Dirt,13742
636,1,1/1/2016,Aerial,13464
652,1,1/1/2016,Aerial,13464
6716,7669,1/1/2017,Dirt,13370
6713,7669,1/1/2017,Dirt,13370
6715,2,1/1/2017,Dirt,13370
7528,9,2/1/2017,Dirt,13337
7944,9,3/1/2017,Aerial,13086
8643,4,4/1/2017,Aerial,13086
8221,6,3/1/2017,Aerial,13086
7942,9,3/1/2017,Aerial,13086
13823,3,9/1/2017,Aerial,13086
7940,9,3/1/2017,Aerial,13086
8224,3,3/1/2017,Aerial,13086
13830,3,9/1/2017,Aerial,13086
8640,4,3/1/2017,Aerial,13086
8186,8633,3/1/2017,Aerial,13086
8219,3,3/1/2017,Aerial,13086
8639,4,3/1/2017,Aerial,13086
8220,6,3/1/2017,Aerial,13086
7937,5,3/1/2017,Aerial,13086
8222,3,3/1/2017,Aerial,13086
13822,3,9/1/2017,Aerial,13086
8644,4,3/1/2017,Aerial,13086
8641,4,3/1/2017,Aerial,13086
7938,9,3/1/2017,Aerial,13086
7941,5,3/1/2017,Aerial,13086
8183,8,3/1/2017,Aerial,13086
13828,3,9/1/2017,Aerial,13086
7939,9,3/1/2017,Aerial,13086
8217,6,3/1/2017,Aerial,13086
8638,4,3/1/2017,Aerial,13086
8218,6,3/1/2017,Aerial,13086
8223,3,3/1/2017,Aerial,13086
7943,9,3/1/2017,Aerial,13086
13825,3,9/1/2017,Aerial,13086
13827,3,9/1/2017,Aerial,13086
8189,8633,3/1/2017,Aerial,13086
8642,4,3/1/2017,Aerial,13086
8187,8,3/1/2017,Aerial,13086
13826,3,9/1/2017,Aerial,13086
13824,3,9/1/2017,Aerial,13086
7891,9,3/1/2017,Aerial,13086
7898,6,3/1/2017,Aerial,13086
7897,6877,3/1/2017,Aerial,13086
7893,3,3/1/2017,Aerial,13086
7896,6,3/1/2017,Aerial,13086
7894,5,3/1/2017,Aerial,13086
7892,5,3/1/2017,Aerial,13086
7895,6,3/1/2017,Aerial,13086
4653,9,1/1/2016,Dirt,13037
4654,9,1/1/2016,Dirt,13037
4660,9,1/1/2016,Dirt,13037
4655,5,1/1/2016,Dirt,13037
4659,3,1/1/2016,Dirt,13037
1260,9,1/1/2016,Dirt,13037
4658,5,1/1/2016,Dirt,13037
2073,3,1/1/2016,Aerial,12805
2071,3,1/1/2016,Aerial,12805
2003,3,1/1/2016,Aerial,12805
2077,2,1/1/2016,Aerial,12805
1196,5,1/1/2016,Aerial,12805
3888,3,1/1/2016,Aerial,12805
2004,2,1/1/2016,Aerial,12805
2002,3,1/1/2016,Aerial,12805
3870,3,1/1/2016,Aerial,12805
3887,3,1/1/2016,Aerial,12805
3868,9,1/1/2016,Aerial,12805
3889,3,1/1/2016,Aerial,12805
1197,3,1/1/2016,Aerial,12805
3890,4,1/1/2016,Aerial,12805
1194,8606,1/1/2016,Aerial,12805
3869,4,1/1/2016,Aerial,12805
