rental_date,rental_id,asset_id,market_id,rental_revenue
6/1/2017,24992,6331,3,239.71
6/1/2017,25002,4212,2,1409.68
6/1/2017,25007,8305,3,300.68
6/1/2017,25008,1700,3,300.68
6/1/2017,25009,1500,3,300.68
6/1/2017,25012,4189,9,448.34
6/1/2017,25019,1629,3,388.8
6/1/2017,25031,2016,3,1974.86
6/1/2017,25032,3528,1,242.58
6/1/2017,25036,8754,9,703.7
6/1/2017,25042,1989,3,285.12
6/1/2017,25048,8994,3,1136.84
6/1/2017,25058,5966,5,1818
6/1/2017,25062,5501,8,555.88
6/1/2017,25063,5502,8,598.81
6/1/2017,25064,5506,8,630
6/1/2017,25065,5507,8,598.81
6/1/2017,25067,5513,8,569.95
6/1/2017,25068,2304,3,2056.15
6/1/2017,25069,5514,8,560
6/1/2017,25071,5522,8,661.16
6/1/2017,25073,5527,8,560
6/1/2017,25074,5754,7329,537.8
6/1/2017,25075,8206,3,341.33
6/1/2017,25076,5757,7329,545.31
6/1/2017,25079,3145,5,418.74
6/1/2017,25094,4480,1,682.79
6/1/2017,25098,7555,5,262.41
6/1/2017,25099,7547,5,267.08
6/1/2017,25100,7702,5,267.08
6/1/2017,25101,5220,5,250.98
6/1/2017,25102,7790,5,290.25
6/1/2017,25103,7701,5,267.08
6/1/2017,25106,4450,3,9.75
6/1/2017,25110,5065,9,1275.23
6/1/2017,25125,6962,4,1102.87
6/1/2017,25127,4601,3,1376.28
6/1/2017,25137,4175,3,2507.59
6/1/2017,25140,2140,3,745.41
6/1/2017,25141,2360,3,289.29
6/1/2017,25143,8254,3,1005.19
6/1/2017,25148,1403,3,1176.83
6/1/2017,25166,5651,5,270
6/1/2017,25167,2534,5,1795.67
6/1/2017,25173,4618,3,84.8
6/1/2017,25175,1427,3,3099.13
6/1/2017,25181,4801,3,2297.65
6/1/2017,25186,5113,5,283.73
6/1/2017,25199,7826,2,1423.04
6/1/2017,25202,8941,2,2412.97
6/1/2017,25205,690,3,1818.95
6/1/2017,25217,5708,9,337.9
6/1/2017,25227,4224,2,305.49
6/1/2017,25233,703,1,99.79
6/1/2017,25235,8929,3,1575
6/1/2017,25240,8556,3,243.38
6/1/2017,25241,1969,3,1020.3
6/1/2017,25248,586,3,177.08
6/1/2017,25249,1141,3,177.08
6/1/2017,25258,1925,3,489.6
6/1/2017,25265,5987,1,172.2
6/1/2017,25274,8990,3,235.29
6/1/2017,25284,8628,9,254.35
6/1/2017,25286,9010,9,1800
6/1/2017,25287,8614,9,254.35
6/1/2017,25288,2531,9,316.29
6/1/2017,25295,4643,6,362.36
6/1/2017,25312,3067,5,290.65
6/1/2017,25313,4931,5,290.65
6/1/2017,25320,4375,4,987.52
6/1/2017,25327,3170,9,229.44
6/1/2017,25330,7491,4,262.24
6/1/2017,25336,3411,9,1756.32
6/1/2017,25343,6388,3,1851.43
6/1/2017,25345,2814,3,248.65
6/1/2017,25349,8270,9,1948.8
6/1/2017,25352,8638,4,342
6/1/2017,25363,1278,1,312.25
6/1/2017,25377,8630,3,1760.24
6/1/2017,25378,8673,2,764.69
6/1/2017,25382,921,6,2443.8
6/1/2017,25383,1676,3,1047.42
6/1/2017,25386,6441,9,1415.17
6/1/2017,25387,8304,3,52
6/1/2017,25395,8978,9,1361.74
6/1/2017,25398,6445,9,1262.9
6/1/2017,25403,8008,5,261.21
6/1/2017,25404,5431,5,368.37
6/1/2017,25409,6708,2,1275.05
6/1/2017,25414,6345,3,706.38
6/1/2017,25417,6209,6,1215
6/1/2017,25418,9165,8,2907.69
6/1/2017,25422,4614,9,229.44
6/1/2017,25425,9313,8,1246.15
6/1/2017,25428,6020,6,2093.88
6/1/2017,25435,7839,3,524.16
6/1/2017,25437,7978,2,1018.86
6/1/2017,25439,5372,8,2919.72
6/1/2017,25441,1926,3,644.1
6/1/2017,25443,3110,3,911.17
6/1/2017,25447,5955,9,472.82
6/1/2017,25448,5897,3,468.68
6/1/2017,25455,5384,1,269.82
6/1/2017,25463,2573,3,467.16
6/1/2017,25468,4035,3,1306.04
6/1/2017,25469,3897,3,1306.04
6/1/2017,25478,3529,2,273.25
6/1/2017,25490,9719,5,2446.03
6/1/2017,25491,7913,3,301.54
6/1/2017,25497,3297,3,1954.72
6/1/2017,25498,5192,5,261.29
6/1/2017,25499,730,5,261.29
6/1/2017,25508,1196,5,724.09
6/1/2017,25512,1228,5,1135.89
6/1/2017,25514,1264,5,1525.93
6/1/2017,25519,7693,5,81.93
6/1/2017,25520,5160,5,81.93
6/1/2017,25537,9247,8,367.83
6/1/2017,25540,8173,9,1094.59
6/1/2017,25545,8674,5,1260
6/1/2017,25548,5322,1,487.17
6/1/2017,25550,9048,8,470.3
6/1/2017,25552,9167,6,2536.52
6/1/2017,25553,9049,8,343.68
6/1/2017,25562,3933,5,1166.95
6/1/2017,25563,9050,8,472.05
6/1/2017,25567,5079,6,66.46
6/1/2017,25568,1135,5,243.69
6/1/2017,25570,7613,9,251.45
6/1/2017,25571,7605,9,248.6
6/1/2017,25573,5665,9,251.45
6/1/2017,25577,2673,3,1155.79
6/1/2017,25578,6314,3,273.79
6/1/2017,25580,9052,8,472.36
6/1/2017,25581,9053,8,119.41
6/1/2017,25582,9054,8,485.6
6/1/2017,25583,9055,8,511.75
6/1/2017,25584,9056,8,470.54
6/1/2017,25585,9057,8,462.69
6/1/2017,25586,9058,8,473
6/1/2017,25587,9059,8,473.85
6/1/2017,25588,9511,8,461.09
6/1/2017,25591,5551,8,472.74
6/1/2017,25592,9062,8,473.8
6/1/2017,25593,9063,8,472.05
6/1/2017,25594,9064,8,472.51
6/1/2017,25596,9065,8,473.57
6/1/2017,25597,1356,5,1344
6/1/2017,25599,9066,8,473.62
6/1/2017,25600,9067,8,471.95
6/1/2017,25606,6468,2,294.54
6/1/2017,25610,8428,9,318.32
6/1/2017,25616,7698,5,238.23
6/1/2017,25617,5219,5,238.23
6/1/2017,25619,6010,2,465.63
6/1/2017,25622,1960,3,1175.44
6/1/2017,25626,4927,5,175.59
6/1/2017,25627,8417,5,175.59
6/1/2017,25629,1172,5,295.32
6/1/2017,25630,651,9,250.84
6/1/2017,25631,1675,3,59.8
6/1/2017,25635,2561,3,312.51
6/1/2017,25642,9157,9,1278.49
6/1/2017,25648,6127,5,1497.91
6/1/2017,25649,8313,3,250.11
6/1/2017,25660,3396,3,170.71
6/1/2017,25661,8552,3,254.92
6/1/2017,25662,3403,3,309.28
6/1/2017,25665,4054,3,195.1
6/1/2017,25666,2688,3,59.8
6/1/2017,25667,8457,2,2717.7
6/1/2017,25670,1988,3,202.59
6/1/2017,25673,1799,3,1725.44
6/1/2017,25675,2690,3,1194.54
6/1/2017,25683,5425,5,559.89
6/1/2017,25690,6318,3,334.62
6/1/2017,25691,4446,3,312.51
6/1/2017,25693,8758,9,810
6/1/2017,25695,5608,6,2710.94
6/1/2017,25696,6134,5,250.62
6/1/2017,25698,1601,1,483.82
6/1/2017,25703,4091,8,183.53
6/1/2017,25705,3804,8,463.38
6/1/2017,25709,3792,8,472.38
6/1/2017,25717,4263,3,287.09
6/1/2017,25721,8300,3,296.47
6/1/2017,25725,7332,1,651.86
6/1/2017,25728,3002,5,451.86
6/1/2017,25739,5492,2,306.82
6/1/2017,25746,8709,8,2836.73
6/1/2017,25748,8442,9,1356.82
6/1/2017,25749,5466,9,562.89
6/1/2017,25754,4435,3,96.83
6/1/2017,25756,8855,3,1827.69
6/1/2017,25757,8451,1,326.09
6/1/2017,25768,8206,3,2362.5
6/1/2017,25770,7530,3,1972.17
6/1/2017,25781,5066,9,1633.26
6/1/2017,25784,6706,2,1286.79
6/1/2017,25787,5914,9,333.58
6/1/2017,25788,8136,9,333.58
6/1/2017,25789,8137,9,333.87
6/1/2017,25790,8138,9,333.87
6/1/2017,25791,8139,9,333.58
6/1/2017,25792,8140,9,340.96
6/1/2017,25793,8141,9,333.58
6/1/2017,25795,8144,9,340.96
6/1/2017,25808,9206,9,297.88
6/1/2017,25810,9209,9,339.02
6/1/2017,25811,9200,9,334.8
6/1/2017,25813,9004,8,3016.27
6/1/2017,25814,9198,9,339.02
6/1/2017,25815,9201,9,339.02
6/1/2017,25816,9205,9,298.62
6/1/2017,25817,9202,9,322.2
6/1/2017,25820,9203,9,339.02
6/1/2017,25825,8024,9,691.2
6/1/2017,25826,2521,6,1674.55
6/1/2017,25828,1434,3,1138.91
6/1/2017,25831,8617,9,265.97
6/1/2017,25832,8616,9,291.13
6/1/2017,25834,1512,1,483.82
6/1/2017,25835,1134,2,257.12
6/1/2017,25836,4156,3,1851.43
6/1/2017,25842,2506,3,1234.29
6/1/2017,25844,5287,9,1466.62
6/1/2017,25845,5958,3,1197.82
6/1/2017,25846,8301,3,259.2
6/1/2017,25847,4132,3,254.57
6/1/2017,25848,6356,5,283.28
6/1/2017,25849,2337,6,88.94
6/1/2017,25850,9264,4,2088
6/1/2017,25853,7969,6,530.07
6/1/2017,25854,7486,5,72
6/1/2017,25857,6135,5,50.02
6/1/2017,25860,5186,1,134.94
6/1/2017,25863,9230,9,178.53
6/1/2017,25866,5190,1,301.54
6/1/2017,25867,4378,9,1014.54
6/1/2017,25868,2118,3,1257.25
6/1/2017,25869,1577,3,774.34
6/1/2017,25871,4183,3,937.89
6/1/2017,25872,2812,3,297.36
6/1/2017,25878,4609,9,430.2
6/1/2017,25879,4359,9,430.2
6/1/2017,25880,3570,2,257.12
6/1/2017,25882,6364,9,2953.94
6/1/2017,25885,7798,6,2749.09
6/1/2017,25887,4436,3,225.32
6/1/2017,25890,5774,3,534.86
6/1/2017,25891,1899,1,719.57
6/1/2017,25893,9042,7329,3073.2
6/1/2017,25895,9002,7329,2760.71
6/1/2017,25897,4115,3,671.57
6/1/2017,25898,3802,8,471.99
6/1/2017,25899,3956,8,473.22
6/1/2017,25900,5573,8,472.7
6/1/2017,25901,5579,8,470.4
6/1/2017,25906,3799,9,275.94
6/1/2017,25909,3781,9,275.94
6/1/2017,25910,5649,5,540
6/1/2017,25915,6194,9,720
6/1/2017,25921,6469,2,295.52
6/1/2017,25922,8923,9,277.43
6/1/2017,25924,8899,8,2637
6/1/2017,25925,3953,9,269.32
6/1/2017,25926,2300,3,856.56
6/1/2017,25927,8843,9,378
6/1/2017,25931,2033,3,722.17
6/1/2017,25936,8925,9,386.86
6/1/2017,25937,8888,9,378
6/1/2017,25938,8887,9,399.81
6/1/2017,25945,8989,3,1261.89
6/1/2017,25951,5419,6,336.96
6/1/2017,25954,6464,2,79.2
6/1/2017,25957,4026,5,348
6/1/2017,25961,7564,9,266.18
6/1/2017,25962,6779,5,249.26
6/1/2017,25963,6217,5,654.83
6/1/2017,25964,5660,5,312.51
6/1/2017,25967,6137,5,57.6
6/1/2017,25968,2553,5,57.6
6/1/2017,25980,9097,6,1620
6/1/2017,25991,3867,3,475.2
6/1/2017,25997,6387,3,1098.95
6/1/2017,26000,3850,1,182.11
6/1/2017,26006,7957,5,450
6/1/2017,26009,8385,9,237.8
6/1/2017,26010,6786,5,312.51
6/1/2017,26011,6787,9,244.53
6/1/2017,26012,6140,9,244.53
6/1/2017,26015,6431,9,1700.62
6/1/2017,26031,5620,6,2268
6/1/2017,26032,4206,5,498
6/1/2017,26036,7633,5,682.11
6/1/2017,26038,5653,9,280
6/1/2017,26040,3946,9,922.84
6/1/2017,26044,8924,9,447.03
6/1/2017,26049,2029,3,2049.54
6/1/2017,26051,9233,3,1338.06
6/1/2017,26055,8291,3,328.69
6/1/2017,26057,6384,3,818.52
6/1/2017,26068,5971,2,1276.94
6/1/2017,26074,6149,2,405.22
6/1/2017,26076,7476,9,240
6/1/2017,26084,6788,9,240
6/1/2017,26088,8348,5,328.69
6/1/2017,26090,5068,6,1861.32
6/1/2017,26092,1900,3,2314.29
6/1/2017,26094,5737,8,429.54
6/1/2017,26095,5497,8,432
6/1/2017,26096,3775,8,432
6/1/2017,26097,5536,8,407.55
6/1/2017,26098,5530,8,385.71
6/1/2017,26101,6257,3,1185.36
6/1/2017,26102,1390,3,1072.56
6/1/2017,26117,5726,5,1455.65
6/1/2017,26118,6198,5,1455.65
6/1/2017,26126,9071,5,246.86
6/1/2017,26130,826,3,871.44
6/1/2017,26134,8840,9,450.96
6/1/2017,26135,8885,9,420
6/1/2017,26137,8886,9,420
6/1/2017,26138,2117,5,363.18
6/1/2017,26139,3053,3,384
6/1/2017,26141,6491,9,1300.32
6/1/2017,26145,6068,5,1667.65
6/1/2017,26155,7418,3,1782
6/1/2017,26158,7660,4,640.14
6/1/2017,26161,3979,9,472.5
6/1/2017,26163,1436,3,2824.62
6/1/2017,26169,5371,5,1246.05
6/1/2017,26173,3911,9,2027.46
6/1/2017,26184,5255,6,2453.96
6/1/2017,26186,3912,5,1279.38
6/1/2017,26187,4725,1,1733.52
6/1/2017,26197,8854,3,739.2
6/1/2017,26199,2537,9,1842.28
6/1/2017,26200,1931,3,2666.77
6/1/2017,26203,1872,3,1650.86
6/1/2017,26207,2018,3,243
6/1/2017,26208,8202,8,962.18
6/1/2017,26209,5881,8,3844.32
6/1/2017,26211,9235,8,3600.1
6/1/2017,26215,8415,5,61.71
6/1/2017,26216,6141,5,61.71
6/1/2017,26218,1433,1,2666.97
6/1/2017,26223,1240,3,270
6/1/2017,26229,2546,9,962.74
6/1/2017,26230,8622,9,320.62
6/1/2017,26236,8427,5,255.48
6/1/2017,26240,4123,3,360
6/1/2017,26243,4739,5,1548
6/1/2017,26245,7562,9,147
6/1/2017,26246,8381,9,374.77
6/1/2017,26253,7612,9,273.52
6/1/2017,26256,6186,2,378.64
6/1/2017,26258,685,2,424.8
6/1/2017,26259,8611,9,273.52
6/1/2017,26262,3901,3,500.21
6/1/2017,26265,821,3,2219.18
6/1/2017,26273,4193,3,979.79
6/1/2017,26274,1670,1,1214.19
6/1/2017,26276,5776,3,512.13
6/1/2017,26277,4662,9,1188
6/1/2017,26283,1182,3,382.98
6/1/2017,26284,4646,1,1166.79
6/1/2017,26285,4430,3,228.71
6/1/2017,26287,8557,3,238.74
6/1/2017,26289,2811,6,23.85
6/1/2017,26291,8383,9,229.79
6/1/2017,26292,8392,9,256.64
6/1/2017,26294,6194,9,4226.09
6/1/2017,26296,8387,9,268.9
6/1/2017,26297,8384,9,268.9
6/1/2017,26298,8423,9,257.34
6/1/2017,26305,5766,5,96.12
6/1/2017,26313,6253,2,307.53
6/1/2017,26316,648,3,919.06
6/1/2017,26317,2519,3,2256
6/1/2017,26318,6038,3,2256
6/1/2017,26321,7659,4,0.26
6/1/2017,26326,1593,3,943.44
6/1/2017,26331,7892,5,666.17
6/1/2017,26332,3164,5,666.17
6/1/2017,26333,6189,2,762.85
6/1/2017,26334,8306,3,136.62
6/1/2017,26339,2093,3,1258.86
6/1/2017,26342,6245,2,263.25
6/1/2017,26345,5928,3,328.98
6/1/2017,26352,6416,8,2997.24
6/1/2017,26354,9334,8,3136
6/1/2017,26358,7775,9,1566.98
6/1/2017,26363,6048,9,878.57
6/1/2017,26366,753,3,1026
6/1/2017,26368,8626,9,376.62
6/1/2017,26369,8378,9,376.62
6/1/2017,26371,2041,3,22.68
6/1/2017,26372,8613,9,209.83
6/1/2017,26373,8615,9,328.84
6/1/2017,26374,8625,9,328.84
6/1/2017,26375,6780,9,328.84
6/1/2017,26376,5912,2,2391.43
6/1/2017,26379,3908,9,119.88
6/1/2017,26380,3868,9,275.66
6/1/2017,26382,8422,5,282.68
6/1/2017,26394,4672,3,482.14
6/1/2017,26395,4673,3,613.63
6/1/2017,26396,6013,1,838.88
6/1/2017,26397,7474,9,208.56
6/1/2017,26401,2489,3,870.54
6/1/2017,26405,1377,1,1593.84
6/1/2017,26407,6359,5,412
6/1/2017,26408,8002,6,264.49
6/1/2017,26425,6273,2,1059.62
6/1/2017,26426,5746,6,0
6/1/2017,26427,2541,6,0
6/1/2017,26428,3256,3,246.42
6/1/2017,26433,5489,2,515.46
6/1/2017,26450,6951,4,362.36
6/1/2017,26451,6952,4,362.36
6/1/2017,26453,5945,2,728.4
6/1/2017,26454,6489,3,336
6/1/2017,26458,9332,8,592.7
6/1/2017,26459,8912,9,272.47
6/1/2017,26460,8920,9,282.69
6/1/2017,26461,8921,9,275.37
6/1/2017,26463,7017,9,273.16
6/1/2017,26465,8593,9,275.37
6/1/2017,26466,8922,9,273.16
6/1/2017,26469,8905,9,280.86
6/1/2017,26470,8908,9,280.86
6/1/2017,26471,8906,9,280.86
6/1/2017,26472,2028,3,705.6
6/1/2017,26473,6341,3,218.06
6/1/2017,26475,6342,3,218.06
6/1/2017,26477,7836,3,978.58
6/1/2017,26478,3168,3,1086.13
6/1/2017,26485,3257,3,172.27
6/1/2017,26487,8311,3,327.4
6/1/2017,26488,4056,3,327.4
6/1/2017,26490,2275,3,2817.39
6/1/2017,26494,1951,1,73.76
6/1/2017,26497,8386,9,256.9
6/1/2017,26498,7472,9,256.9
6/1/2017,26500,2689,6,1358.35
6/1/2017,26513,4443,3,258.72
6/1/2017,26514,3149,5,470.03
6/1/2017,26517,9084,9,1765.38
6/1/2017,26518,8926,9,489.6
6/1/2017,26519,6096,9,434.3
6/1/2017,26521,1889,1,449.47
6/1/2017,26525,8009,5,289.89
6/1/2017,26526,4123,3,1492.11
6/1/2017,26530,3707,3,1175.57
6/1/2017,26531,8326,5,1441.86
6/1/2017,26532,5429,9,467.41
6/1/2017,26536,4255,3,314.52
6/1/2017,26538,1795,3,0.18
6/1/2017,26539,1408,3,1354.15
6/1/2017,26546,6498,1,691.08
6/1/2017,26555,4499,6,2588.57
6/1/2017,26556,8382,9,275.75
6/1/2017,26559,9162,8,2855.48
6/1/2017,26560,9314,8,1266.21
6/1/2017,26561,7891,5,672.45
6/1/2017,26562,5744,3,378
6/1/2017,26563,2024,3,482.55
6/1/2017,26566,5216,5,72
6/1/2017,26579,4918,5,187.2
6/1/2017,26580,6944,4,156
6/1/2017,26583,7690,5,102.86
6/1/2017,26589,6244,2,213.02
6/1/2017,26596,4083,3,1344.9
6/1/2017,26597,1344,2,846.37
6/1/2017,26598,7653,9,768
6/1/2017,26601,2142,3,1882.29
6/1/2017,26602,2484,3,108
6/1/2017,26607,8443,5,78.75
6/1/2017,26609,6256,3,628.37
6/1/2017,26617,3266,3,275.29
6/1/2017,26618,7492,4,206.83
6/1/2017,26622,4124,3,233.81
6/1/2017,26624,8370,5,1697.4
6/1/2017,26630,6143,5,305.75
6/1/2017,26631,7674,5,204
6/1/2017,26632,5435,5,204
6/1/2017,26637,6290,7329,1413.19
6/1/2017,26639,4062,6,1291.03
6/1/2017,26641,2506,3,1404
6/1/2017,26643,6503,2,128.4
6/1/2017,26645,8390,9,193.05
6/1/2017,26646,1653,3,3174.54
6/1/2017,26648,7626,3,288
6/1/2017,26652,3031,1,140.4
6/1/2017,26653,5756,3,1397.65
6/1/2017,26656,6289,6,88.2
6/1/2017,26657,4916,5,159.71
6/1/2017,26660,567,1,213.84
6/1/2017,26665,5861,5,1128.6
6/1/2017,26669,6487,3,1016.67
6/1/2017,26674,8108,8,493.71
6/1/2017,26680,2196,1,1555.02
6/1/2017,26681,717,5,288
6/1/2017,26682,6223,5,338.56
6/1/2017,26688,1975,3,538.65
6/1/2017,26690,9088,5,151.2
6/1/2017,26691,1857,3,1443.28
6/1/2017,26693,3849,2,324
6/1/2017,26694,6316,3,252.76
6/1/2017,26696,7649,9,288
6/1/2017,26698,1674,3,2633.31
6/1/2017,26702,8663,9,237.6
6/1/2017,26705,8975,3,2146.15
6/1/2017,26708,3663,5,2406.86
6/1/2017,26709,3838,3,1577.15
6/1/2017,26710,5268,1,245.7
6/1/2017,26712,5075,6,45
6/1/2017,26715,8147,4,418.88
6/1/2017,26717,7766,9,2611.63
6/1/2017,26718,8090,1,386.1
6/1/2017,26721,8553,3,244.29
6/1/2017,26722,3401,3,244.29
6/1/2017,26723,8379,9,231.16
6/1/2017,26725,9234,8,1120
6/1/2017,26726,8584,4,284.4
6/1/2017,26728,6434,6,312
6/1/2017,26730,13943,8,3228.39
6/1/2017,26731,3502,8,3013.12
6/1/2017,26732,4926,5,48
6/1/2017,26737,5165,9,260.36
6/1/2017,26738,7689,9,260.36
6/1/2017,26739,5175,9,260.36
6/1/2017,26740,5162,9,260.36
6/1/2017,26741,6443,9,391.5
6/1/2017,26742,2295,3,1805.29
6/1/2017,26746,3790,6,425.34
6/1/2017,26747,3796,6,434.64
6/1/2017,26748,3955,6,434.64
6/1/2017,26749,3810,6,429.54
6/1/2017,26750,9950,6,421.65
6/1/2017,26752,5505,6,425.34
6/1/2017,26754,5511,6,421.65
6/1/2017,26755,5496,6,421.65
6/1/2017,26756,3786,6,421.65
6/1/2017,26757,5815,6,421.65
6/1/2017,26758,9516,7522,424.76
6/1/2017,26759,3805,6,428.97
6/1/2017,26761,1407,3,1827.69
6/1/2017,26762,1735,3,252
6/1/2017,26764,4213,1,431.46
6/1/2017,26765,2052,3,30
6/1/2017,26766,4671,3,792
6/1/2017,26768,7479,6,204.12
6/1/2017,26772,8541,9,739.38
6/1/2017,26774,3887,3,219.6
6/1/2017,26775,5170,5,252.52
6/1/2017,26776,5973,3,644
6/1/2017,26781,8391,9,270
6/1/2017,26782,3266,3,225.93
6/1/2017,26783,6328,3,225.93
6/1/2017,26792,7804,9,398.25
6/1/2017,26794,6426,3,245.46
6/1/2017,26796,4081,1,136.8
6/1/2017,26797,8612,9,371.25
6/1/2017,26798,8701,2,554.67
6/1/2017,26804,5956,5,1721.74
6/1/2017,26807,9000,9,1655.04
6/1/2017,26808,1807,6,6011.62
6/1/2017,26809,646,2,346.67
6/1/2017,26810,6386,6,573.12
6/1/2017,26814,1957,3,874.29
6/1/2017,26816,8152,4,2420.4
6/1/2017,26821,8420,5,235.4
6/1/2017,26822,6372,1,1199.2
6/1/2017,26824,3731,5,664.62
6/1/2017,26828,8619,9,246.32
6/1/2017,26830,5556,8,421.88
6/1/2017,26831,1417,1,0.06
6/1/2017,26832,6777,5,308.57
6/1/2017,26833,5560,8,421.88
6/1/2017,26834,5561,8,411.86
6/1/2017,26836,5558,8,401.35
6/1/2017,26839,3785,8,421.88
6/1/2017,26840,9264,4,2212.14
6/1/2017,26841,5935,3,286.53
6/1/2017,26842,5177,5,0.72
6/1/2017,26846,1547,3,88.2
6/1/2017,26848,8623,9,272.84
6/1/2017,26850,6204,3,486
6/1/2017,26853,5577,9,273.48
6/1/2017,26855,482,9,302.4
6/1/2017,26857,5817,9,273.48
6/1/2017,26859,10583,9,273.48
6/1/2017,26861,8914,9,273.48
6/1/2017,26864,8602,9,273.48
6/1/2017,26866,2502,3,1981.03
6/1/2017,26868,5864,1,1482.98
6/1/2017,26869,6197,9,889.81
6/1/2017,26871,1848,2,70.2
6/1/2017,26872,4439,3,263.64
6/1/2017,26874,1839,3,421.2
6/1/2017,26883,9181,9,36
6/1/2017,26886,2373,1,205.2
6/1/2017,26892,5733,1,0.01
6/1/2017,26893,4131,3,234
6/1/2017,26894,7908,3,234
6/1/2017,26898,4535,6,1188
6/1/2017,26899,1677,3,432
6/1/2017,26900,6959,4,1098.72
6/1/2017,26902,4788,3,428.4
6/1/2017,26904,9177,9,383.88
6/1/2017,26905,9179,9,383.88
6/1/2017,26909,6444,9,1305
6/1/2017,26913,5181,9,1560
6/1/2017,26915,3439,9,2545.71
6/1/2017,26916,6205,9,1182.48
6/1/2017,26918,4601,3,1296
6/1/2017,26919,6321,3,86.4
6/1/2017,26921,2308,3,504
6/1/2017,26930,4274,3,1164.79
6/1/2017,26932,6494,5,864
6/1/2017,26934,2387,2,1283.04
6/1/2017,26935,6137,5,223.62
6/1/2017,26938,1836,3,1296
6/1/2017,26940,9090,5,622.8
6/1/2017,26941,1871,3,2376.61
6/1/2017,26942,6279,6,1145.04
6/1/2017,26947,7961,6,208.8
6/1/2017,26951,5076,6,0
6/1/2017,26955,3909,9,648
6/1/2017,26958,5988,2,54
6/1/2017,26959,6467,2,252
6/1/2017,26965,2040,1,162
6/1/2017,26966,5272,1,162
6/1/2017,26968,6358,9,421.2
6/1/2017,26969,1136,2,238.74
6/1/2017,26970,3571,2,238.74
6/1/2017,26972,718,5,349.2
6/1/2017,26973,5860,5,1112.4
6/1/2017,26975,8316,3,233.28
6/1/2017,26977,5355,1,1252.87
6/1/2017,26988,2025,3,313.34
6/1/2017,26989,2021,3,313.34
6/1/2017,26991,6181,2,555.98
6/1/2017,26993,9564,8,403.2
6/1/2017,26994,5398,1,1583.28
6/1/2017,27001,5874,5,187.2
6/1/2017,27002,8979,9,162
6/1/2017,27006,9337,8,3573.82
6/1/2017,27007,6011,2,147.6
6/1/2017,27010,6463,2,162
6/1/2017,27011,7329,2,504
6/1/2017,27013,8903,3,576
6/1/2017,27015,9008,9,1130.4
6/1/2017,27016,1339,1,647.28
6/1/2017,27017,7981,5,1910.85
6/1/2017,27019,5893,3,400.53
6/1/2017,27020,7981,5,273.6
6/1/2017,27021,3260,3,72
6/1/2017,27022,1832,1,59.4
6/1/2017,27024,6346,9,3741.29
6/1/2017,27025,6795,9,2001.6
6/1/2017,27027,6240,2,256.61
6/1/2017,27028,1902,3,2506.12
6/1/2017,27029,4258,3,303.13
6/1/2017,27031,8452,1,410.77
6/1/2017,27034,1378,1,0
6/1/2017,27038,7957,5,187.2
6/1/2017,27040,3845,3,1623.67
6/1/2017,27041,6935,4,71.28
6/1/2017,27042,6361,5,1102.72
6/1/2017,27044,8965,9,1266.3
6/1/2017,27045,2020,3,154.8
6/1/2017,27046,1675,3,1113.52
6/1/2017,27047,1547,3,1085.1
6/1/2017,27049,1205,1,428.4
6/1/2017,27053,7964,6,104.4
6/1/2017,27054,5662,5,151.2
6/1/2017,27056,2823,6,397.3
6/1/2017,27057,2821,6,429.8
6/1/2017,27058,1340,3,1152
6/1/2017,27059,7608,5,287.5
6/1/2017,27060,7609,5,287.5
6/1/2017,27063,6756,5,396
6/1/2017,27064,8620,9,261.69
6/1/2017,27065,5718,9,0.72
6/1/2017,27069,2467,3,1098
6/1/2017,27070,8566,3,1584
6/1/2017,27071,1795,3,1098
6/1/2017,27072,8238,3,378
6/1/2017,27073,1357,3,442.8
6/1/2017,27075,6091,3,1615.09
6/1/2017,27077,8629,3,234
6/1/2017,27078,4619,5,648
6/1/2017,27080,8006,6,237.6
6/1/2017,27081,7763,9,1220.65
6/1/2017,27082,9261,9,1182.16
6/1/2017,27087,6210,6,475.2
6/1/2017,27091,2535,6,1476
6/1/2017,27092,5420,6,2268
6/1/2017,27093,3269,3,238.68
6/1/2017,27094,5269,1,308.2
6/1/2017,27095,2569,3,392.4
6/1/2017,27098,7934,5,1677.18
6/1/2017,27100,7942,9,406.8
6/1/2017,27102,2080,3,1728
6/1/2017,27103,2038,1,252
6/1/2017,27107,6991,4,828
6/1/2017,27108,7775,9,1440
6/1/2017,27110,9085,4,828
6/1/2017,27112,1110,3,367.2
6/1/2017,27113,1564,3,367.2
6/1/2017,27115,8125,6,830.07
6/1/2017,27119,8022,9,844.11
6/1/2017,27121,1951,1,486
6/1/2017,27122,3076,5,269.51
6/1/2017,27126,8088,4,2250
6/1/2017,27127,2141,3,1106.07
6/1/2017,27128,8627,9,165.6
6/1/2017,27131,3286,6,252
6/1/2017,27132,7764,9,1182.87
6/1/2017,27135,5911,2,1250
6/1/2017,27136,6249,2,217.24
6/1/2017,27137,5991,2,217.24
6/1/2017,27138,6241,2,217.24
6/1/2017,27139,5986,2,217.24
6/1/2017,27140,6466,2,217.24
6/1/2017,27143,6980,9,604.8
6/1/2017,27146,4122,3,180
6/1/2017,27147,5758,3,536.4
6/1/2017,27148,5947,2,550.59
6/1/2017,27150,2688,3,1008
6/1/2017,27151,1874,3,1152
6/1/2017,27153,4010,2,3567.72
6/1/2017,27155,9089,5,1638
6/1/2017,27159,7961,6,93.6
